time_sin,time_cos,ToVol,Speed,label
0.6427876096865395,-0.7660444431189779,184,45.0,2
0.6259234721840592,-0.7798844830928817,178,49.8,2
0.6087614290087209,-0.793353340291235,156,46.7,2
0.5913096483635822,-0.8064446042674827,167,52.7,2
0.5735764363510459,-0.8191520442889919,138,46.6,1
0.5555702330196022,-0.8314696123025453,193,41.5,2
0.5372996083468241,-0.8433914458128855,174,48.4,2
0.5187732581605218,-0.8549118706729464,187,48.2,2
0.5000000000000003,-0.8660254037844385,143,48.2,1
0.48098876891938763,-0.8767267557075077,166,47.5,2
0.4617486132350339,-0.8870108331782217,129,45.2,1
0.4422886902190013,-0.8968727415326883,141,48.3,1
0.4226182617406995,-0.9063077870366499,108,53.7,1
0.4027466898587373,-0.9153114791194471,145,47.6,1
0.3826834323650899,-0.9238795325112867,131,50.6,1
0.36243803828370175,-0.9320078692827984,140,51.6,1
0.3420201433256689,-0.9396926207859083,128,51.9,1
0.32143946530316175,-0.9469301294951056,143,47.3,2
0.30070579950427334,-0.9537169507482268,139,43.3,2
0.27982901403099186,-0.9600498543859287,132,52.4,1
0.2588190451025206,-0.9659258262890683,102,55.6,1
0.23768589232617338,-0.9713420698132613,125,50.9,1
0.21643961393810318,-0.9762960071199333,124,53.8,1
0.1950903220161286,-0.9807852804032304,132,52.5,1
0.17364817766693028,-0.984807753012208,128,54.6,1
0.15212338618991664,-0.9883615104677607,135,51.9,1
0.13052619222005157,-0.9914448613738104,117,47.6,1
0.10886687485196457,-0.9940563382223196,134,51.1,1
0.0871557427476582,-0.9961946980917455,139,49.8,1
0.06540312923014356,-0.9978589232386035,170,43.9,2
0.04361938736533607,-0.9990482215818578,165,45.2,2
0.021814885034561218,-0.9997620270799091,157,46.8,2
1.2246467991473532e-16,-1.0,182,46.0,2
-0.021814885034560975,-0.9997620270799091,180,42.1,2
-0.04361938736533583,-0.9990482215818578,156,44.7,2
-0.06540312923014331,-0.9978589232386035,132,47.4,1
-0.08715574274765794,-0.9961946980917455,100,45.8,1
-0.10886687485196432,-0.9940563382223196,116,47.7,1
-0.13052619222005132,-0.9914448613738105,114,49.9,1
-0.15212338618991642,-0.9883615104677608,163,48.5,2
-0.17364817766693003,-0.9848077530122081,152,49.7,1
-0.19509032201612836,-0.9807852804032304,156,49.1,2
-0.21643961393810293,-0.9762960071199334,133,43.6,1
-0.23768589232617313,-0.9713420698132614,145,47.5,1
-0.25881904510252035,-0.9659258262890684,137,46.4,1
-0.27982901403099164,-0.9600498543859288,140,50.2,1
-0.30070579950427306,-0.9537169507482269,140,49.3,1
-0.32143946530316153,-0.9469301294951057,168,47.3,2
-0.34202014332566866,-0.9396926207859084,165,52.1,1
-0.3624380382837015,-0.9320078692827986,159,49.3,1
-0.38268343236508967,-0.9238795325112868,127,47.4,1
-0.4027466898587371,-0.9153114791194472,146,48.3,1
-0.4226182617406989,-0.9063077870366503,125,50.2,1
-0.4422886902190007,-0.8968727415326886,125,49.7,1
-0.46174861323503413,-0.8870108331782216,156,51.0,1
-0.4809887689193878,-0.8767267557075077,158,47.7,2
-0.5000000000000001,-0.8660254037844386,158,48.2,2
-0.5187732581605216,-0.8549118706729465,155,49.8,1
-0.5372996083468239,-0.8433914458128856,157,45.6,2
-0.555570233019602,-0.8314696123025455,159,44.5,2
-0.5735764363510458,-0.819152044288992,131,50.8,1
-0.591309648363582,-0.8064446042674828,141,46.3,2
-0.6087614290087203,-0.7933533402912354,159,45.8,2
-0.6259234721840587,-0.779884483092882,195,43.3,2
-0.6427876096865389,-0.7660444431189783,154,41.9,2
-0.6593458151000692,-0.7518398074789772,170,45.2,2
-0.6755902076156601,-0.7372773368101241,135,47.0,1
-0.6915130557822693,-0.7223639620597556,146,47.2,1
-0.7071067811865475,-0.7071067811865477,135,49.2,1
-0.7223639620597555,-0.6915130557822695,134,46.1,1
-0.7372773368101239,-0.6755902076156604,138,51.2,1
-0.7518398074789773,-0.6593458151000691,151,47.7,1
-0.7660444431189779,-0.6427876096865395,137,44.7,1
-0.7798844830928814,-0.6259234721840596,148,48.6,1
-0.7933533402912349,-0.6087614290087209,153,45.4,2
-0.8064446042674827,-0.5913096483635822,166,46.8,2
-0.8191520442889921,-0.5735764363510456,129,50.1,1
-0.8314696123025452,-0.5555702330196022,141,48.8,1
-0.8433914458128855,-0.5372996083468242,159,48.8,1
-0.8549118706729466,-0.5187732581605214,152,47.0,2
-0.8660254037844385,-0.5000000000000004,157,52.2,1
-0.8767267557075077,-0.4809887689193877,175,47.6,2
-0.8870108331782215,-0.46174861323503436,157,44.7,2
-0.8968727415326883,-0.44228869021900136,172,45.8,2
-0.9063077870366497,-0.42261826174069994,50,54.3,1
-0.9153114791194471,-0.40274668985873735,128,47.5,1
-0.9238795325112868,-0.3826834323650895,151,50.0,1
-0.9320078692827984,-0.3624380382837018,166,47.8,2
-0.9396926207859084,-0.34202014332566855,157,47.7,2
-0.9469301294951056,-0.3214394653031618,182,45.9,2
-0.9537169507482269,-0.30070579950427295,150,45.8,1
-0.9600498543859286,-0.27982901403099236,144,45.5,2
-0.9659258262890683,-0.25881904510252063,115,48.9,1
-0.9713420698132613,-0.23768589232617343,182,48.6,2
-0.9762960071199331,-0.21643961393810368,139,45.9,1
-0.9807852804032303,-0.19509032201612866,126,49.8,1
-0.984807753012208,-0.17364817766693033,177,46.9,2
-0.9883615104677608,-0.15212338618991628,159,48.6,2
-0.9914448613738104,-0.13052619222005163,146,48.8,1
-0.9940563382223196,-0.1088668748519642,144,45.7,2
-0.9961946980917455,-0.08715574274765825,175,46.8,2
-0.9978589232386035,-0.06540312923014362,163,48.4,2
-0.9990482215818578,-0.04361938736533613,181,42.7,2
-0.9997620270799091,-0.021814885034561724,141,46.6,1
-1.0,-1.8369701987210297e-16,157,48.1,1
-0.9997620270799091,0.021814885034560468,223,43.4,2
-0.9990482215818578,0.043619387365335764,217,34.5,2
-0.9978589232386035,0.06540312923014326,196,32.6,2
-0.9961946980917455,0.08715574274765789,189,37.2,2
-0.9940563382223196,0.10886687485196471,223,43.0,2
-0.9914448613738105,0.13052619222005127,205,44.2,2
-0.9883615104677607,0.15212338618991678,150,40.3,2
-0.9848077530122081,0.17364817766692997,145,44.2,1
-0.9807852804032304,0.1950903220161283,196,41.4,2
-0.9762960071199335,0.21643961393810246,167,42.9,2
-0.9713420698132614,0.23768589232617307,160,40.6,2
-0.9659258262890684,0.2588190451025203,116,42.5,2
-0.9600498543859289,0.27982901403099114,128,44.6,2
-0.9537169507482268,0.30070579950427345,191,41.6,2
-0.9469301294951057,0.3214394653031615,157,43.3,2
-0.9396926207859083,0.342020143325669,136,42.9,2
-0.9320078692827986,0.36243803828370147,114,45.7,1
-0.9238795325112866,0.38268343236509,160,44.7,2
-0.9153114791194472,0.402746689858737,124,45.4,1
-0.9063077870366503,0.42261826174069883,122,44.3,1
-0.8968727415326884,0.442288690219001,130,41.7,2
-0.887010833178222,0.46174861323503325,111,45.0,1
-0.8767267557075079,0.48098876891938736,112,47.8,1
-0.866025403784439,0.49999999999999933,116,44.8,1
-0.8549118706729463,0.5187732581605219,100,47.5,1
-0.8433914458128857,0.5372996083468239,133,44.9,1
-0.8314696123025455,0.5555702330196018,134,41.3,2
-0.8191520442889918,0.573576436351046,120,42.1,1
-0.8064446042674829,0.591309648363582,107,44.3,1
-0.7933533402912352,0.6087614290087205,132,48.2,1
-0.7798844830928822,0.6259234721840586,150,47.6,2
-0.7660444431189781,0.6427876096865393,100,47.0,1
-0.7518398074789777,0.6593458151000684,103,47.9,2
-0.7372773368101242,0.6755902076156601,115,46.7,1
-0.7223639620597554,0.6915130557822695,113,46.3,1
-0.7071067811865477,0.7071067811865474,111,46.9,1
-0.6915130557822692,0.7223639620597557,105,45.6,1
-0.6755902076156605,0.7372773368101239,133,41.2,1
-0.6593458151000687,0.7518398074789775,95,45.2,1
-0.6427876096865396,0.7660444431189778,112,44.8,1
-0.625923472184059,0.7798844830928818,107,46.9,1
-0.608761429008721,0.7933533402912349,114,46.4,1
-0.591309648363583,0.8064446042674821,94,48.5,1
-0.5735764363510465,0.8191520442889916,120,44.7,1
-0.555570233019603,0.8314696123025447,113,46.3,1
-0.5372996083468234,0.8433914458128859,101,44.6,1
-0.5187732581605214,0.8549118706729466,121,45.5,1
-0.49999999999999967,0.8660254037844388,109,44.7,1
-0.48098876891938774,0.8767267557075077,96,55.3,1
-0.4617486132350344,0.8870108331782214,127,44.4,2
-0.4422886902190014,0.8968727415326883,118,50.4,1
-0.4226182617407,0.9063077870366497,81,51.0,0
-0.4027466898587374,0.9153114791194471,81,46.2,1
-0.3826834323650904,0.9238795325112865,88,47.9,1
-0.36243803828370186,0.9320078692827984,101,47.4,2
-0.3420201433256686,0.9396926207859084,74,48.8,1
-0.32143946530316186,0.9469301294951056,72,49.2,0
-0.300705799504273,0.9537169507482269,88,51.0,1
-0.2798290140309924,0.9600498543859286,70,48.7,1
-0.2588190451025207,0.9659258262890683,55,54.3,0
-0.2376858923261735,0.9713420698132613,61,54.0,0
-0.21643961393810288,0.9762960071199334,68,50.1,0
-0.19509032201612872,0.9807852804032303,55,53.5,0
-0.1736481776669304,0.984807753012208,73,52.6,0
-0.1521233861899172,0.9883615104677607,51,54.6,0
-0.13052619222005257,0.9914448613738103,42,56.7,0
-0.10886687485196425,0.9940563382223196,54,59.5,0
-0.08715574274765832,0.9961946980917455,43,54.2,0
-0.0654031292301428,0.9978589232386035,48,52.5,0
-0.043619387365336194,0.9990482215818578,41,62.8,0
-0.0218148850345609,0.9997620270799091,40,59.6,0
0.0,1.0,38,60.5,0
0.02181488503456112,0.9997620270799091,39,60.0,0
0.043619387365336,0.9990482215818578,38,55.4,0
0.06540312923014306,0.9978589232386035,52,56.2,0
0.08715574274765817,0.9961946980917455,34,57.0,0
0.10886687485196457,0.9940563382223196,28,64.6,0
0.13052619222005157,0.9914448613738104,45,58.9,0
0.1521233861899167,0.9883615104677607,36,59.0,0
0.17364817766693033,0.984807753012208,26,56.2,0
0.19509032201612825,0.9807852804032304,26,57.5,0
0.21643961393810288,0.9762960071199334,24,58.3,0
0.23768589232617307,0.9713420698132614,25,64.7,0
0.25881904510252074,0.9659258262890683,29,57.9,0
0.2798290140309921,0.9600498543859287,17,60.6,0
0.3007057995042731,0.9537169507482269,17,72.1,0
0.32143946530316153,0.9469301294951057,29,55.2,0
0.3420201433256687,0.9396926207859084,21,56.7,0
0.36243803828370164,0.9320078692827986,14,61.6,0
0.3826834323650898,0.9238795325112867,17,56.0,0
0.4027466898587372,0.9153114791194472,19,59.0,0
0.42261826174069944,0.9063077870366499,26,57.2,0
0.4422886902190013,0.8968727415326883,16,60.5,0
0.46174861323503386,0.8870108331782217,17,56.6,0
0.48098876891938763,0.8767267557075077,10,56.0,0
0.49999999999999994,0.8660254037844387,17,59.8,0
0.5187732581605214,0.8549118706729466,15,71.8,0
0.5372996083468238,0.8433914458128857,18,68.7,2
0.5555702330196022,0.8314696123025452,15,53.5,0
0.573576436351046,0.8191520442889918,14,53.1,0
0.5913096483635824,0.8064446042674825,17,53.0,0
0.6087614290087205,0.7933533402912353,11,65.0,0
0.6259234721840591,0.7798844830928818,14,65.5,0
0.6427876096865393,0.766044443118978,22,64.2,0
0.659345815100069,0.7518398074789774,13,56.5,0
0.6755902076156602,0.7372773368101241,15,53.7,0
0.6915130557822694,0.7223639620597556,19,62.5,0
0.7071067811865476,0.7071067811865476,19,58.4,0
0.7223639620597555,0.6915130557822694,9,55.5,0
0.737277336810124,0.6755902076156602,13,60.5,0
0.7518398074789773,0.659345815100069,17,58.2,0
0.766044443118978,0.6427876096865394,14,51.9,0
0.7798844830928817,0.6259234721840592,8,57.9,0
0.7933533402912352,0.6087614290087207,18,62.8,0
0.8064446042674825,0.5913096483635825,15,57.1,0
0.8191520442889917,0.5735764363510462,13,52.3,0
0.8314696123025452,0.5555702330196023,19,63.5,0
0.8433914458128856,0.5372996083468239,16,75.2,0
0.8549118706729466,0.5187732581605213,14,64.2,0
0.8660254037844386,0.5000000000000001,18,52.0,0
0.8767267557075077,0.48098876891938774,13,60.5,0
0.8870108331782217,0.46174861323503386,16,66.1,0
0.8968727415326884,0.44228869021900125,13,51.8,0
0.9063077870366499,0.42261826174069944,15,57.8,0
0.9153114791194471,0.40274668985873724,12,61.6,0
0.9238795325112867,0.38268343236508984,11,49.4,0
0.9320078692827984,0.3624380382837017,34,58.7,0
0.9396926207859083,0.3420201433256688,20,62.2,0
0.9469301294951056,0.3214394653031617,25,67.9,0
0.9537169507482269,0.30070579950427306,20,59.6,0
0.9600498543859286,0.2798290140309922,28,53.7,0
0.9659258262890682,0.25881904510252096,27,58.4,0
0.9713420698132614,0.2376858923261731,18,49.9,0
0.9762960071199334,0.2164396139381029,30,65.1,0
0.9807852804032304,0.19509032201612833,58,61.5,0
0.984807753012208,0.17364817766693041,59,53.0,0
0.9883615104677607,0.1521233861899168,61,59.1,0
0.9914448613738104,0.1305261922200515,40,52.6,0
0.9940563382223196,0.10886687485196474,50,57.2,0
0.9961946980917455,0.08715574274765814,41,57.3,0
0.9978589232386035,0.06540312923014305,51,60.3,0
0.9990482215818578,0.04361938736533601,56,60.1,0
0.9997620270799091,0.02181488503456116,91,47.9,1
1.0,6.123233995736766e-17,80,53.4,0
0.9997620270799091,-0.021814885034561034,75,55.9,0
0.9990482215818578,-0.04361938736533589,69,54.1,0
0.9978589232386035,-0.06540312923014292,90,51.7,0
0.9961946980917455,-0.08715574274765801,74,62.8,0
0.9940563382223196,-0.10886687485196461,119,57.2,1
0.9914448613738105,-0.13052619222005138,87,63.8,0
0.9883615104677607,-0.1521233861899167,113,55.5,2
0.984807753012208,-0.1736481776669303,123,52.7,1
0.9807852804032304,-0.1950903220161282,108,55.5,1
0.9762960071199335,-0.21643961393810257,118,50.2,1
0.9713420698132614,-0.23768589232617318,124,51.4,1
0.9659258262890683,-0.25881904510252085,148,53.2,1
0.9600498543859286,-0.2798290140309921,145,53.8,1
0.9537169507482269,-0.30070579950427295,191,51.8,2
0.9469301294951057,-0.32143946530316136,225,47.5,2
0.9396926207859084,-0.3420201433256685,193,42.4,2
0.9320078692827986,-0.3624380382837016,189,45.4,2
0.9238795325112867,-0.3826834323650897,235,48.6,2
0.9153114791194472,-0.40274668985873713,299,41.0,2
0.90630778703665,-0.42261826174069933,248,37.6,2
0.8968727415326884,-0.44228869021900113,238,37.6,2
0.8870108331782216,-0.4617486132350342,262,40.5,2
0.8767267557075078,-0.48098876891938747,293,40.7,2
0.8660254037844387,-0.4999999999999998,269,40.2,2
0.8549118706729467,-0.5187732581605212,192,42.2,2
0.8433914458128858,-0.5372996083468236,249,39.5,2
0.8314696123025451,-0.5555702330196023,272,37.8,2
0.8191520442889917,-0.5735764363510462,202,37.8,2
0.8064446042674825,-0.5913096483635825,185,35.2,2
0.7933533402912352,-0.6087614290087207,207,43.1,2
0.779884483092882,-0.6259234721840587,255,39.3,2
0.766044443118978,-0.6427876096865394,245,46.2,2
0.7518398074789774,-0.6593458151000688,174,48.4,2
0.7372773368101241,-0.6755902076156602,170,48.4,2
0.7223639620597556,-0.6915130557822693,224,44.7,2
0.7071067811865476,-0.7071067811865475,193,50.5,2
0.6915130557822694,-0.7223639620597555,199,45.6,2
0.6755902076156604,-0.737277336810124,118,54.6,1
0.659345815100069,-0.7518398074789773,170,52.1,2
0.6427876096865395,-0.7660444431189779,170,51.2,2
0.6259234721840592,-0.7798844830928817,172,49.4,2
0.6087614290087209,-0.793353340291235,164,53.5,1
0.5913096483635822,-0.8064446042674827,168,47.6,2
0.5735764363510459,-0.8191520442889919,149,47.9,1
0.5555702330196022,-0.8314696123025453,172,49.3,2
0.5372996083468241,-0.8433914458128855,194,46.4,2
0.5187732581605218,-0.8549118706729464,177,49.9,2
0.5000000000000003,-0.8660254037844385,144,49.9,1
0.48098876891938763,-0.8767267557075077,169,50.3,2
0.4617486132350339,-0.8870108331782217,136,48.2,1
0.4422886902190013,-0.8968727415326883,143,47.4,2
0.4226182617406995,-0.9063077870366499,123,50.9,1
0.4027466898587373,-0.9153114791194471,132,50.1,1
0.3826834323650899,-0.9238795325112867,133,50.2,1
0.36243803828370175,-0.9320078692827984,139,49.7,1
0.3420201433256689,-0.9396926207859083,143,44.6,2
0.32143946530316175,-0.9469301294951056,165,48.2,2
0.30070579950427334,-0.9537169507482268,132,51.1,1
0.27982901403099186,-0.9600498543859287,155,50.6,1
0.2588190451025206,-0.9659258262890683,121,54.2,1
0.23768589232617338,-0.9713420698132613,134,47.5,1
0.21643961393810318,-0.9762960071199333,142,52.4,1
0.1950903220161286,-0.9807852804032304,174,47.8,2
0.17364817766693028,-0.984807753012208,157,50.4,2
0.15212338618991664,-0.9883615104677607,185,44.9,2
0.13052619222005157,-0.9914448613738104,157,43.1,2
0.10886687485196457,-0.9940563382223196,164,46.3,2
0.0871557427476582,-0.9961946980917455,141,47.5,1
0.06540312923014356,-0.9978589232386035,173,44.9,2
0.04361938736533607,-0.9990482215818578,193,43.7,2
0.021814885034561218,-0.9997620270799091,178,46.9,2
1.2246467991473532e-16,-1.0,162,45.1,2
-0.021814885034560975,-0.9997620270799091,148,46.5,1
-0.04361938736533583,-0.9990482215818578,134,44.5,1
-0.06540312923014331,-0.9978589232386035,149,45.5,2
-0.08715574274765794,-0.9961946980917455,128,50.6,1
-0.10886687485196432,-0.9940563382223196,152,49.9,1
-0.13052619222005132,-0.9914448613738105,139,49.4,1
-0.15212338618991642,-0.9883615104677608,136,50.7,1
-0.17364817766693003,-0.9848077530122081,149,48.7,1
-0.19509032201612836,-0.9807852804032304,162,47.0,2
-0.21643961393810293,-0.9762960071199334,143,44.8,1
-0.23768589232617313,-0.9713420698132614,162,49.6,2
-0.25881904510252035,-0.9659258262890684,151,45.7,2
-0.27982901403099164,-0.9600498543859288,141,48.3,1
-0.30070579950427306,-0.9537169507482269,148,48.2,1
-0.32143946530316153,-0.9469301294951057,176,48.1,2
-0.34202014332566866,-0.9396926207859084,164,44.5,2
-0.3624380382837015,-0.9320078692827986,179,47.2,2
-0.38268343236508967,-0.9238795325112868,149,44.3,2
-0.4027466898587371,-0.9153114791194472,169,40.1,2
-0.4226182617406989,-0.9063077870366503,152,46.0,2
-0.4422886902190007,-0.8968727415326886,153,46.1,2
-0.46174861323503413,-0.8870108331782216,177,44.4,2
-0.4809887689193878,-0.8767267557075077,160,45.0,2
-0.5000000000000001,-0.8660254037844386,169,47.3,2
-0.5187732581605216,-0.8549118706729465,170,47.2,2
-0.5372996083468239,-0.8433914458128856,147,46.9,1
-0.555570233019602,-0.8314696123025455,165,45.1,2
-0.5735764363510458,-0.819152044288992,142,52.3,1
-0.591309648363582,-0.8064446042674828,176,44.2,2
-0.6087614290087203,-0.7933533402912354,175,44.3,2
-0.6259234721840587,-0.779884483092882,196,45.0,2
-0.6427876096865389,-0.7660444431189783,183,44.5,2
-0.6593458151000692,-0.7518398074789772,181,45.6,2
-0.6755902076156601,-0.7372773368101241,182,44.8,2
-0.6915130557822693,-0.7223639620597556,164,44.7,2
-0.7071067811865475,-0.7071067811865477,161,45.6,2
-0.7223639620597555,-0.6915130557822695,171,44.6,2
-0.7372773368101239,-0.6755902076156604,191,46.1,2
-0.7518398074789773,-0.6593458151000691,198,44.6,2
-0.7660444431189779,-0.6427876096865395,188,44.1,2
-0.7798844830928814,-0.6259234721840596,179,46.8,2
-0.7933533402912349,-0.6087614290087209,165,45.8,1
-0.8064446042674827,-0.5913096483635822,162,46.0,2
-0.8191520442889921,-0.5735764363510456,157,44.5,2
-0.8314696123025452,-0.5555702330196022,153,45.6,2
-0.8433914458128855,-0.5372996083468242,182,44.5,2
-0.8549118706729466,-0.5187732581605214,202,43.2,2
-0.8660254037844385,-0.5000000000000004,178,44.0,2
-0.8767267557075077,-0.4809887689193877,185,45.6,2
-0.8870108331782215,-0.46174861323503436,158,43.4,2
-0.8968727415326883,-0.44228869021900136,156,47.2,2
-0.9063077870366497,-0.42261826174069994,166,41.1,2
-0.9153114791194471,-0.40274668985873735,166,42.0,2
-0.9238795325112868,-0.3826834323650895,183,47.4,2
-0.9320078692827984,-0.3624380382837018,178,41.1,2
-0.9396926207859084,-0.34202014332566855,163,46.9,2
-0.9469301294951056,-0.3214394653031618,180,43.2,2
-0.9537169507482269,-0.30070579950427295,159,43.5,2
-0.9600498543859286,-0.27982901403099236,158,45.7,2
-0.9659258262890683,-0.25881904510252063,160,44.2,2
-0.9713420698132613,-0.23768589232617343,150,39.3,2
-0.9762960071199331,-0.21643961393810368,153,44.6,1
-0.9807852804032303,-0.19509032201612866,146,45.5,1
-0.984807753012208,-0.17364817766693033,196,45.1,2
-0.9883615104677608,-0.15212338618991628,195,43.9,2
-0.9914448613738104,-0.13052619222005163,165,43.6,2
-0.9940563382223196,-0.1088668748519642,146,43.9,1
-0.9961946980917455,-0.08715574274765825,200,45.5,2
-0.9978589232386035,-0.06540312923014362,198,45.6,2
-0.9990482215818578,-0.04361938736533613,157,44.4,2
-0.9997620270799091,-0.021814885034561724,146,42.5,2
-1.0,-1.8369701987210297e-16,184,42.7,2
-0.9997620270799091,0.021814885034560468,214,41.4,2
-0.9990482215818578,0.043619387365335764,215,31.1,2
-0.9978589232386035,0.06540312923014326,191,32.2,2
-0.9961946980917455,0.08715574274765789,219,31.6,2
-0.9940563382223196,0.10886687485196471,246,31.7,2
-0.9914448613738105,0.13052619222005127,203,28.6,2
-0.9883615104677607,0.15212338618991678,188,25.5,2
-0.9848077530122081,0.17364817766692997,173,30.1,2
-0.9807852804032304,0.1950903220161283,231,30.5,2
-0.9762960071199335,0.21643961393810246,208,35.9,2
-0.9713420698132614,0.23768589232617307,159,41.9,2
-0.9659258262890684,0.2588190451025203,151,41.6,2
-0.9600498543859289,0.27982901403099114,164,44.5,2
-0.9537169507482268,0.30070579950427345,200,41.3,2
-0.9469301294951057,0.3214394653031615,158,41.7,2
-0.9396926207859083,0.342020143325669,119,44.0,2
-0.9320078692827986,0.36243803828370147,179,40.5,2
-0.9238795325112866,0.38268343236509,182,42.9,2
-0.9153114791194472,0.402746689858737,161,41.4,2
-0.9063077870366503,0.42261826174069883,132,44.0,1
-0.8968727415326884,0.442288690219001,143,42.3,2
-0.887010833178222,0.46174861323503325,139,43.6,2
-0.8767267557075079,0.48098876891938736,147,46.1,2
-0.866025403784439,0.49999999999999933,140,42.1,2
-0.8549118706729463,0.5187732581605219,150,41.1,2
-0.8433914458128857,0.5372996083468239,157,44.8,2
-0.8314696123025455,0.5555702330196018,156,46.9,2
-0.8191520442889918,0.573576436351046,106,42.6,1
-0.8064446042674829,0.591309648363582,112,43.5,1
-0.7933533402912352,0.6087614290087205,162,47.6,2
-0.7798844830928822,0.6259234721840586,170,42.6,2
-0.7660444431189781,0.6427876096865393,116,42.6,2
-0.7518398074789777,0.6593458151000684,116,43.5,1
-0.7372773368101242,0.6755902076156601,126,50.1,1
-0.7223639620597554,0.6915130557822695,146,45.0,2
-0.7071067811865477,0.7071067811865474,112,44.9,2
-0.6915130557822692,0.7223639620597557,126,44.9,2
-0.6755902076156605,0.7372773368101239,100,46.8,1
-0.6593458151000687,0.7518398074789775,134,44.5,2
-0.6427876096865396,0.7660444431189778,143,41.6,2
-0.625923472184059,0.7798844830928818,133,44.0,1
-0.608761429008721,0.7933533402912349,135,42.3,2
-0.591309648363583,0.8064446042674821,133,44.2,2
-0.5735764363510465,0.8191520442889916,103,44.3,1
-0.555570233019603,0.8314696123025447,119,44.0,1
-0.5372996083468234,0.8433914458128859,107,43.5,1
-0.5187732581605214,0.8549118706729466,105,45.2,1
-0.49999999999999967,0.8660254037844388,118,49.2,1
-0.48098876891938774,0.8767267557075077,115,43.6,1
-0.4617486132350344,0.8870108331782214,112,46.5,1
-0.4422886902190014,0.8968727415326883,104,45.7,1
-0.4226182617407,0.9063077870366497,127,46.8,1
-0.4027466898587374,0.9153114791194471,103,48.3,1
-0.3826834323650904,0.9238795325112865,82,47.1,0
-0.36243803828370186,0.9320078692827984,95,48.7,1
-0.3420201433256686,0.9396926207859084,90,45.7,1
-0.32143946530316186,0.9469301294951056,59,52.7,0
-0.300705799504273,0.9537169507482269,87,48.8,2
-0.2798290140309924,0.9600498543859286,82,48.6,1
-0.2588190451025207,0.9659258262890683,67,48.6,0
-0.2376858923261735,0.9713420698132613,78,50.6,0
-0.21643961393810288,0.9762960071199334,83,49.0,1
-0.19509032201612872,0.9807852804032303,85,48.7,1
-0.1736481776669304,0.984807753012208,85,50.2,1
-0.1521233861899172,0.9883615104677607,76,50.1,0
-0.13052619222005257,0.9914448613738103,55,52.1,0
-0.10886687485196425,0.9940563382223196,46,51.7,0
-0.08715574274765832,0.9961946980917455,77,51.1,0
-0.0654031292301428,0.9978589232386035,68,50.6,0
-0.043619387365336194,0.9990482215818578,51,53.7,0
-0.0218148850345609,0.9997620270799091,45,56.8,0
0.0,1.0,61,54.4,0
0.02181488503456112,0.9997620270799091,79,51.5,0
0.043619387365336,0.9990482215818578,57,52.7,0
0.06540312923014306,0.9978589232386035,44,53.7,0
0.08715574274765817,0.9961946980917455,44,50.1,0
0.10886687485196457,0.9940563382223196,56,52.7,0
0.13052619222005157,0.9914448613738104,47,55.3,0
0.1521233861899167,0.9883615104677607,51,53.9,0
0.17364817766693033,0.984807753012208,47,59.4,0
0.19509032201612825,0.9807852804032304,43,55.2,0
0.21643961393810288,0.9762960071199334,46,55.4,0
0.23768589232617307,0.9713420698132614,35,64.4,0
0.25881904510252074,0.9659258262890683,28,59.0,0
0.2798290140309921,0.9600498543859287,32,57.7,0
0.3007057995042731,0.9537169507482269,27,63.8,0
0.32143946530316153,0.9469301294951057,37,54.6,0
0.3420201433256687,0.9396926207859084,38,53.2,0
0.36243803828370164,0.9320078692827986,25,53.2,0
0.3826834323650898,0.9238795325112867,34,62.0,0
0.4027466898587372,0.9153114791194472,26,66.3,0
0.42261826174069944,0.9063077870366499,27,56.5,0
0.4422886902190013,0.8968727415326883,23,63.4,0
0.46174861323503386,0.8870108331782217,40,59.6,0
0.48098876891938763,0.8767267557075077,22,59.7,0
0.49999999999999994,0.8660254037844387,31,66.6,0
0.5187732581605214,0.8549118706729466,25,60.5,0
0.5372996083468238,0.8433914458128857,27,65.0,0
0.5555702330196022,0.8314696123025452,14,55.8,0
0.573576436351046,0.8191520442889918,21,65.2,0
0.5913096483635824,0.8064446042674825,23,64.8,0
0.6087614290087205,0.7933533402912353,20,58.4,2
0.6259234721840591,0.7798844830928818,24,64.0,1
0.6427876096865393,0.766044443118978,27,63.4,0
0.659345815100069,0.7518398074789774,18,56.6,0
0.6755902076156602,0.7372773368101241,13,62.6,0
0.6915130557822694,0.7223639620597556,18,65.9,0
0.7071067811865476,0.7071067811865476,16,56.6,0
0.7223639620597555,0.6915130557822694,19,60.4,0
0.737277336810124,0.6755902076156602,22,69.9,0
0.7518398074789773,0.659345815100069,30,60.0,0
0.766044443118978,0.6427876096865394,21,57.9,0
0.7798844830928817,0.6259234721840592,24,56.9,0
0.7933533402912352,0.6087614290087207,17,59.0,0
0.8064446042674825,0.5913096483635825,18,62.5,0
0.8191520442889917,0.5735764363510462,25,57.9,0
0.8314696123025452,0.5555702330196023,12,55.4,0
0.8433914458128856,0.5372996083468239,16,59.3,0
0.8549118706729466,0.5187732581605213,17,57.0,0
0.8660254037844386,0.5000000000000001,17,61.6,0
0.8767267557075077,0.48098876891938774,23,64.0,0
0.8870108331782217,0.46174861323503386,19,67.2,0
0.8968727415326884,0.44228869021900125,11,68.0,0
0.9063077870366499,0.42261826174069944,16,56.9,0
0.9153114791194471,0.40274668985873724,23,60.6,0
0.9238795325112867,0.38268343236508984,20,62.0,0
0.9320078692827984,0.3624380382837017,32,53.8,0
