,Date,Volume,SmVol,MeVol,LaVol,Speed,Occupancy,rho,FlowIndex,Traffic State
1453,2017-04-07 01:05:00,17,14,3,0,60.6,0.68,0.28052805280528054,0.052323094036108506,Free-flow
1454,2017-04-07 01:10:00,17,13,4,0,72.1,0.75,0.23578363384188628,0.06626308433872392,Free-flow
1455,2017-04-07 01:15:00,29,18,11,0,55.2,1.21,0.5253623188405797,0.09300932660220759,Free-flow
1456,2017-04-07 01:20:00,21,13,8,0,56.7,0.87,0.37037037037037035,0.06376743390091555,Free-flow
1457,2017-04-07 01:25:00,14,12,2,0,61.6,0.61,0.22727272727272727,0.040358232794272836,Free-flow
1458,2017-04-07 01:30:00,17,12,4,1,56.0,0.73,0.30357142857142855,0.04674709791506232,Free-flow
1459,2017-04-07 01:35:00,19,12,7,0,59.0,0.76,0.3220338983050847,0.05879752431476569,Free-flow
1460,2017-04-07 01:40:00,26,16,10,0,57.2,1.1,0.45454545454545453,0.08490915832406377,Free-flow
1461,2017-04-07 01:45:00,16,15,1,0,60.5,0.62,0.2644628099173554,0.047887966686631867,Free-flow
1462,2017-04-07 01:50:00,17,13,4,0,56.6,0.67,0.30035335689045933,0.047474401756937915,Free-flow
1463,2017-04-07 01:55:00,10,8,2,0,56.0,0.42,0.17857142857142858,0.01879581301160834,Free-flow
1464,2017-04-07 02:00:00,17,14,3,0,59.8,0.66,0.28428093645484953,0.051353355580274374,Free-flow
1465,2017-04-07 02:05:00,15,12,3,0,71.8,1.19,0.20891364902506965,0.055660135192949434,Free-flow
1466,2017-04-07 02:10:00,18,9,9,0,68.7,9.04,0.26200873362445415,0.06704030118935571,Free-flow
1467,2017-04-07 02:15:00,15,9,5,1,53.5,0.58,0.2803738317757009,0.036087105330709336,Free-flow
1468,2017-04-07 02:20:00,14,11,3,0,53.1,0.51,0.263653483992467,0.03187302130572431,Free-flow
1469,2017-04-07 02:25:00,17,15,2,0,53.0,0.74,0.32075471698113206,0.04311057870568438,Free-flow
1470,2017-04-07 02:30:00,11,8,3,0,65.0,0.41,0.16923076923076924,0.029847979236188357,Free-flow
1471,2017-04-07 02:35:00,14,11,3,0,65.5,0.6,0.21374045801526717,0.04425144747725393,Free-flow
1472,2017-04-07 02:40:00,22,12,10,0,64.2,0.82,0.3426791277258567,0.07957559681697614,Free-flow
1473,2017-04-07 02:45:00,13,6,7,0,56.5,0.57,0.23008849557522124,0.031238413051538745,Free-flow
1474,2017-04-07 02:50:00,15,14,1,0,53.7,0.6,0.27932960893854747,0.03630101822537863,Free-flow
1475,2017-04-07 02:55:00,19,14,5,0,62.5,1.05,0.304,0.06353926014660163,Free-flow
1476,2017-04-07 03:00:00,19,16,3,0,58.4,0.79,0.3253424657534247,0.05798465531502238,Free-flow
1477,2017-04-07 03:05:00,9,7,2,0,55.5,0.37,0.16216216216216217,0.014481902969110977,Free-flow
1478,2017-04-07 03:10:00,13,10,3,0,60.5,0.51,0.21487603305785125,0.03494623655913979,Free-flow
1479,2017-04-07 03:15:00,17,13,4,0,58.2,0.63,0.29209621993127144,0.04941387866860615,Free-flow
1480,2017-04-07 03:20:00,14,9,5,0,51.9,0.68,0.2697495183044316,0.030675109095576282,Free-flow
1481,2017-04-07 03:25:00,8,7,1,0,57.9,0.36,0.1381692573402418,0.011893556943612563,Free-flow
1482,2017-04-07 03:30:00,18,10,8,0,62.8,1.23,0.28662420382165604,0.0594677847180628,Free-flow
1483,2017-04-07 03:35:00,15,9,6,0,57.1,0.73,0.2626970227670753,0.039937537434756566,Free-flow
1484,2017-04-07 03:40:00,13,4,9,0,52.3,0.98,0.248565965583174,0.027345198368557658,Free-flow
1485,2017-04-07 03:45:00,19,12,7,0,63.5,0.78,0.2992125984251969,0.06489404181284048,Free-flow
1486,2017-04-07 03:50:00,16,12,4,0,75.2,0.78,0.2127659574468085,0.06465873762870426,Free-flow
1487,2017-04-07 03:55:00,14,11,3,0,64.2,0.67,0.21806853582554517,0.042953709249593575,Free-flow
1488,2017-04-07 04:00:00,18,11,6,1,52.0,0.83,0.34615384615384615,0.04560622914349277,Free-flow
1489,2017-04-07 04:05:00,13,12,1,0,60.5,0.59,0.21487603305785125,0.03494623655913979,Free-flow
1490,2017-04-07 04:10:00,16,13,2,1,66.1,0.57,0.24205748865355525,0.05427683180742135,Free-flow
1491,2017-04-07 04:15:00,13,11,2,0,51.8,0.53,0.25096525096525096,0.026881720430107524,Free-flow
1492,2017-04-07 04:20:00,15,12,3,0,57.8,0.63,0.2595155709342561,0.04068623256609909,Free-flow
1493,2017-04-07 04:25:00,12,6,6,0,61.6,0.54,0.19480519480519481,0.03157354325318731,Free-flow
1494,2017-04-07 04:30:00,11,6,5,0,49.4,0.54,0.22267206477732795,0.01761216166110493,Free-flow
1495,2017-04-07 04:35:00,34,26,8,0,58.7,1.84,0.5792163543441227,0.12117452440033087,Free-flow
1496,2017-04-07 04:40:00,20,16,4,0,62.2,0.75,0.3215434083601286,0.06756795299620662,Free-flow
1497,2017-04-07 04:45:00,25,15,9,1,67.9,1.06,0.3681885125184094,0.09990445224038107,Free-flow
1498,2017-04-07 04:50:00,20,12,8,0,59.6,0.82,0.33557046979865773,0.06386012948860557,Free-flow
1499,2017-04-07 04:55:00,28,17,11,0,53.7,1.21,0.521415270018622,0.08607854881492258,Free-flow
1500,2017-04-07 05:00:00,27,19,8,0,58.4,1.24,0.4623287671232877,0.09129802344485326,Free-flow
1501,2017-04-07 05:05:00,18,10,8,0,49.9,0.78,0.36072144288577157,0.04291092667065971,Free-flow
1502,2017-04-07 05:10:00,30,20,10,0,65.1,1.26,0.46082949308755766,0.11812270043638227,Free-flow
1503,2017-04-07 05:15:00,58,36,21,1,61.5,2.96,0.943089430894309,0.2332078377684607,Free-flow
1504,2017-04-07 05:20:00,59,43,16,0,53.0,2.65,1.1132075471698113,0.20183394655029807,Free-flow
1505,2017-04-07 05:25:00,61,41,19,1,59.1,2.63,1.0321489001692048,0.23592453153076065,Free-flow
1506,2017-04-07 05:30:00,40,32,8,0,52.6,1.51,0.7604562737642585,0.1288896494680699,Free-flow
1507,2017-04-07 05:35:00,50,32,18,0,57.2,2.28,0.8741258741258741,0.1827956989247312,Free-flow
1508,2017-04-07 05:40:00,41,25,15,1,57.3,1.74,0.7155322862129145,0.1463805938221956,Free-flow
1509,2017-04-07 05:45:00,51,30,20,1,60.3,1.93,0.845771144278607,0.19814751433216393,Free-flow
1510,2017-04-07 05:50:00,56,33,23,0,60.1,2.5,0.9317803660565723,0.21884715210632893,Free-flow
1511,2017-04-07 05:55:00,91,55,34,2,47.9,4.42,1.8997912317327768,0.2896737115313311,Moderate
1512,2017-04-07 06:00:00,80,52,28,0,53.4,3.44,1.4981273408239701,0.283477368015744,Free-flow
1513,2017-04-07 06:05:00,75,49,24,2,55.9,3.12,1.341681574239714,0.2778086763070078,Free-flow
1514,2017-04-07 06:10:00,69,53,16,0,54.1,2.58,1.2754158964879851,0.24503722084367247,Free-flow
1515,2017-04-07 06:15:00,90,63,25,2,51.7,3.68,1.7408123791102514,0.3106443056387439,Moderate
1516,2017-04-07 06:20:00,74,50,23,1,62.8,2.51,1.178343949044586,0.31023074070904993,Moderate
1517,2017-04-07 06:25:00,119,78,38,3,57.2,4.42,2.0804195804195804,0.46421950315165,Moderate
1518,2017-04-07 06:30:00,87,62,24,1,63.8,3.05,1.3636363636363638,0.37464704372379565,Moderate
1519,2017-04-07 06:35:00,113,74,37,2,55.5,6.67,2.036036036036036,0.4260503123128262,Moderate
1520,2017-04-07 06:40:00,123,83,39,1,52.7,4.74,2.333965844402277,0.44106699751861045,Moderate
1521,2017-04-07 06:45:00,108,75,30,3,55.5,3.87,1.945945945945946,0.40626336955591685,Moderate
1522,2017-04-07 06:50:00,118,70,46,2,50.2,4.8,2.3505976095617527,0.40124354696101083,Moderate
1523,2017-04-07 06:55:00,124,84,37,3,51.4,5.0,2.412451361867704,0.4333304811614044,Moderate
1524,2017-04-07 07:00:00,148,109,36,3,53.2,5.41,2.781954887218045,0.5402869284960498,Congested
1525,2017-04-07 07:05:00,145,101,43,1,53.8,5.91,2.6951672862453533,0.5351102364450528,Congested
1526,2017-04-07 07:10:00,191,123,67,1,51.8,7.39,3.6872586872586877,0.6843358717663499,Congested
1527,2017-04-07 07:15:00,225,169,54,2,47.5,10.32,4.7368421052631575,0.740930093266022,Congested
1528,2017-04-07 07:20:00,193,134,59,0,42.4,12.16,4.55188679245283,0.5623627392259205,Congested
1529,2017-04-07 07:25:00,189,133,52,4,45.4,8.99,4.1629955947136565,0.5906990673397792,Congested
1530,2017-04-07 07:30:00,235,177,58,0,48.6,9.53,4.8353909465020575,0.7932317960126636,Congested
1531,2017-04-07 07:35:00,299,214,83,2,41.0,14.79,7.2926829268292686,0.8529847979236188,Congested
1532,2017-04-07 07:40:00,248,193,53,2,37.6,24.0,6.595744680851063,0.643763726077408,Congested
1533,2017-04-07 07:45:00,238,166,65,7,37.6,21.79,6.329787234042553,0.6169533099455236,Congested
1534,2017-04-07 07:50:00,262,198,63,1,40.5,12.37,6.469135802469136,0.7354753144519551,Congested
1535,2017-04-07 07:55:00,293,217,75,1,40.7,17.08,7.199017199017199,0.8291762927469267,Congested
1536,2017-04-07 08:00:00,269,207,59,3,40.2,19.5,6.691542288557214,0.7499358261315993,Congested
1537,2017-04-07 08:05:00,192,143,45,4,42.2,9.62,4.549763033175355,0.5566013519294943,Congested
1538,2017-04-07 08:10:00,249,166,79,4,39.5,12.52,6.30379746835443,0.6801788311799435,Congested
1539,2017-04-07 08:15:00,272,218,51,3,37.8,24.36,7.195767195767196,0.7119876786172669,Congested
1540,2017-04-07 08:20:00,202,164,38,0,37.8,27.17,5.343915343915344,0.5233165055189526,Congested
1541,2017-04-07 08:25:00,185,143,40,2,35.2,31.33,5.2556818181818175,0.4431989960354811,Moderate
1542,2017-04-07 08:30:00,207,152,49,6,43.1,9.51,4.802784222737819,0.6150209634636776,Congested
1543,2017-04-07 08:35:00,255,199,53,3,39.3,13.4,6.4885496183206115,0.6934414306494395,Congested
1544,2017-04-07 08:40:00,245,200,43,2,46.2,11.08,5.303030303030303,0.7859587575939077,Congested
1545,2017-04-07 08:45:00,174,138,35,1,48.4,7.33,3.59504132231405,0.5793616839223068,Congested
1546,2017-04-07 08:50:00,170,131,36,3,48.4,7.59,3.512396694214876,0.5655571717863153,Congested
1547,2017-04-07 08:55:00,224,171,53,0,44.7,10.77,5.011185682326621,0.6928210832548987,Congested
1548,2017-04-07 09:00:00,193,147,46,0,50.5,8.28,3.8217821782178216,0.6738327486380878,Congested
1549,2017-04-07 09:05:00,199,151,47,1,45.6,9.29,4.364035087719298,0.6259091298023444,Congested
1550,2017-04-07 09:10:00,118,86,29,3,54.6,4.35,2.161172161172161,0.4382647385984427,Moderate
1551,2017-04-07 09:15:00,170,125,45,0,52.1,6.99,3.2629558541266794,0.6104075753686432,Congested
1552,2017-04-07 09:20:00,170,124,43,3,51.2,7.26,3.3203125,0.5994980177405094,Congested
1553,2017-04-07 09:25:00,172,119,52,1,49.4,7.33,3.4817813765182186,0.5847237671486836,Congested
1554,2017-04-07 09:30:00,164,123,40,1,53.5,6.11,3.0654205607476634,0.6044893186161261,Congested
1555,2017-04-07 09:35:00,168,109,58,1,47.6,7.7,3.5294117647058822,0.5490716180371352,Congested
1556,2017-04-07 09:40:00,149,86,60,3,47.9,6.55,3.1106471816283925,0.4877713128547389,Congested
1557,2017-04-07 09:45:00,172,109,60,3,49.3,8.09,3.488843813387424,0.5834973332192465,Congested
1558,2017-04-07 09:50:00,194,137,55,2,46.4,9.04,4.181034482758621,0.620718176891703,Congested
1559,2017-04-07 09:55:00,177,112,63,2,49.9,8.76,3.5470941883767537,0.6086463592025326,Congested
1560,2017-04-07 10:00:00,144,89,52,3,49.9,5.72,2.8857715430861726,0.4912295713185591,Congested
1561,2017-04-07 10:05:00,169,105,64,0,50.3,8.06,3.359840954274354,0.5850018539117536,Congested
1562,2017-04-07 10:10:00,136,90,45,1,48.2,5.79,2.821576763485477,0.44627934171871886,Moderate
1563,2017-04-07 10:15:00,143,79,63,1,47.4,7.3,3.016877637130802,0.4621802002224694,Moderate
1564,2017-04-07 10:20:00,123,79,43,1,50.9,4.98,2.4165029469548136,0.42528022589201675,Moderate
1565,2017-04-07 10:25:00,132,80,52,0,50.1,6.11,2.6347305389221556,0.4504149910156584,Moderate
1566,2017-04-07 10:30:00,133,94,39,0,50.2,5.57,2.649402390438247,0.4549356835230028,Moderate
1567,2017-04-07 10:35:00,139,89,49,1,49.7,5.83,2.7967806841046277,0.4714568894212943,Congested
1568,2017-04-07 10:40:00,143,99,41,3,44.6,7.11,3.2062780269058293,0.43362995921394143,Moderate
1569,2017-04-07 10:45:00,165,101,62,2,48.2,7.34,3.4232365145228214,0.5459484897749637,Congested
1570,2017-04-07 10:50:00,132,85,47,0,51.1,5.35,2.583170254403131,0.4598271583811072,Moderate
1571,2017-04-07 10:55:00,155,106,46,3,50.6,6.25,3.0632411067193677,0.5381050169704229,Congested
1572,2017-04-07 11:00:00,121,77,42,2,54.2,4.74,2.232472324723247,0.4464932546133881,Moderate
1573,2017-04-07 11:05:00,134,89,45,0,47.5,5.97,2.8210526315789473,0.43271726419668577,Moderate
1574,2017-04-07 11:10:00,142,83,59,0,52.4,5.96,2.7099236641221376,0.5094264282250933,Congested
1575,2017-04-07 11:15:00,174,105,69,0,47.8,7.88,3.6401673640167367,0.5719175151878154,Congested
1576,2017-04-07 11:20:00,157,107,50,0,50.4,7.58,3.115079365079365,0.5430820569863951,Congested
1577,2017-04-07 11:25:00,185,115,69,1,44.9,8.34,4.120267260579065,0.5711545591968283,Congested
1578,2017-04-07 11:30:00,157,108,48,1,43.1,11.43,3.642691415313225,0.4613602007929038,Moderate
1579,2017-04-07 11:35:00,164,105,56,3,46.3,8.14,3.542116630669547,0.5202932032742933,Congested
1580,2017-04-07 11:40:00,141,101,38,2,47.5,5.97,2.968421052631579,0.4564259433558655,Moderate
1581,2017-04-07 11:45:00,173,110,60,3,44.9,7.29,3.8530066815144766,0.5327358033142238,Congested
1582,2017-04-07 11:50:00,193,136,56,1,43.7,10.76,4.416475972540045,0.5802529876500955,Congested
1583,2017-04-07 11:55:00,178,113,64,1,46.9,8.02,3.795309168443497,0.5741279484327314,Congested
1584,2017-04-07 12:00:00,162,111,48,3,45.1,7.86,3.5920177383592016,0.4998288696842646,Congested
1585,2017-04-07 12:05:00,148,102,44,2,46.5,6.37,3.182795698924731,0.4695815863780269,Congested
1586,2017-04-07 12:10:00,134,93,41,0,44.5,6.4,3.0112359550561796,0.4040529363110008,Moderate
1587,2017-04-07 12:15:00,149,100,46,3,45.5,7.11,3.2747252747252746,0.46227289581015946,Moderate
1588,2017-04-07 12:20:00,128,99,29,0,50.6,5.66,2.5296442687747036,0.44068908473802804,Moderate
1589,2017-04-07 12:25:00,152,109,39,4,49.9,6.28,3.0460921843687374,0.5196942471692193,Congested
1590,2017-04-07 12:30:00,139,101,38,0,49.4,5.63,2.813765182186235,0.46848350018539114,Congested
1591,2017-04-07 12:35:00,136,87,46,3,50.7,6.16,2.6824457593688362,0.4705228031145718,Congested
1592,2017-04-07 12:40:00,149,99,48,2,48.7,6.09,3.059548254620123,0.49627078520293205,Congested
1593,2017-04-07 12:45:00,162,110,50,2,47.0,6.92,3.4468085106382977,0.5217763326773337,Congested
1594,2017-04-07 12:50:00,143,101,41,1,44.8,6.64,3.191964285714286,0.43566926214312196,Moderate
1595,2017-04-07 12:55:00,162,110,51,1,49.6,6.76,3.2661290322580645,0.5518097030889021,Congested
1596,2017-04-07 13:00:00,151,111,38,2,45.7,6.7,3.3041575492341355,0.4709149767547988,Congested
1597,2017-04-07 13:05:00,141,100,39,2,48.3,5.79,2.919254658385093,0.46446906819543077,Moderate
1598,2017-04-07 13:10:00,148,96,50,2,48.2,6.18,3.0705394190871367,0.4875217478109581,Congested
1599,2017-04-07 13:15:00,176,111,63,2,48.1,7.75,3.659043659043659,0.5824990730441231,Congested
1600,2017-04-07 13:20:00,164,112,51,1,44.5,7.49,3.6853932584269664,0.49924417443883523,Congested
1601,2017-04-07 13:25:00,179,115,63,1,47.2,7.39,3.792372881355932,0.5813011608339751,Congested
1602,2017-04-07 13:30:00,149,110,39,0,44.3,6.98,3.363431151241535,0.4495236872878697,Moderate
1603,2017-04-07 13:35:00,169,113,55,1,40.1,10.93,4.214463840399002,0.46208750463477943,Moderate
1604,2017-04-07 13:40:00,152,102,49,1,46.0,7.38,3.3043478260869565,0.4774250591825675,Congested
1605,2017-04-07 13:45:00,153,103,50,0,46.1,6.81,3.3188720173535793,0.4817960126636434,Congested
1606,2017-04-07 13:50:00,177,117,58,2,44.4,7.84,3.9864864864864864,0.5392316248823479,Congested
1607,2017-04-07 13:55:00,160,110,49,1,45.0,7.21,3.5555555555555554,0.49225635321297173,Congested
1608,2017-04-07 14:00:00,169,123,46,0,47.3,7.55,3.572938689217759,0.5488505747126436,Congested
1609,2017-04-07 14:05:00,170,123,46,1,47.2,7.38,3.601694915254237,0.5510110949488035,Congested
1610,2017-04-07 14:10:00,147,99,47,1,46.9,6.52,3.1343283582089554,0.470458629246171,Congested
1611,2017-04-07 14:15:00,165,115,47,3,45.1,6.99,3.6585365853658534,0.5094763412338496,Congested
1612,2017-04-07 14:20:00,142,98,43,1,52.3,5.45,2.715105162523901,0.5084139071903253,Congested
1613,2017-04-07 14:25:00,176,122,50,4,44.2,7.74,3.9819004524886874,0.5335558027437894,Congested
1614,2017-04-07 14:30:00,175,120,53,2,44.3,8.21,3.9503386004514676,0.5316519779812325,Congested
1615,2017-04-07 14:35:00,196,130,62,4,45.0,8.38,4.355555555555555,0.6077693163343886,Congested
1616,2017-04-07 14:40:00,183,132,50,1,44.5,8.5,4.112359550561798,0.5595319585864635,Congested
1617,2017-04-07 14:45:00,181,123,57,1,45.6,7.87,3.969298245614035,0.5673825618208266,Congested
1618,2017-04-07 14:50:00,182,135,47,0,44.8,7.64,4.0625,0.5602521319985168,Congested
1619,2017-04-07 14:55:00,164,105,58,1,44.7,7.95,3.668903803131991,0.5015829554205528,Congested
1620,2017-04-07 15:00:00,161,122,38,1,45.6,7.03,3.530701754385965,0.5023530418413622,Congested
1621,2017-04-07 15:05:00,171,120,50,1,44.6,8.46,3.834080717488789,0.5226747668349447,Congested
1622,2017-04-07 15:10:00,191,130,60,1,46.1,8.24,4.143167028199566,0.6067068822908644,Congested
1623,2017-04-07 15:15:00,198,151,46,1,44.6,8.83,4.439461883408072,0.6085394027551981,Congested
1624,2017-04-07 15:20:00,188,149,38,1,44.1,8.25,4.263038548752834,0.5700350817147258,Congested
1625,2017-04-07 15:25:00,179,132,42,5,46.8,7.57,3.824786324786325,0.5761957730812012,Congested
1626,2017-04-07 15:30:00,165,130,34,1,45.8,6.64,3.602620087336245,0.5177119876786171,Congested
1627,2017-04-07 15:35:00,162,130,31,1,46.0,6.87,3.5217391304347827,0.510225036365192,Congested
1628,2017-04-07 15:40:00,157,116,39,2,44.5,6.77,3.5280898876404496,0.47703288554234047,Congested
1629,2017-04-07 15:45:00,153,114,35,4,45.6,6.93,3.3552631578947367,0.4763412338495765,Congested
1630,2017-04-07 15:50:00,182,136,45,1,44.5,7.95,4.089887640449438,0.5563589173155358,Congested
1631,2017-04-07 15:55:00,202,157,44,1,43.2,8.53,4.675925925925926,0.6010952340207069,Congested
1632,2017-04-07 16:00:00,178,126,51,1,44.0,7.85,4.045454545454546,0.5373206696899688,Congested
1633,2017-04-07 16:05:00,185,134,51,0,45.6,8.52,4.057017543859649,0.5803884658167193,Congested
1634,2017-04-07 16:10:00,158,97,59,2,43.4,15.89,3.640552995391705,0.46781323978209405,Congested
1635,2017-04-07 16:15:00,156,115,39,2,47.2,6.67,3.3050847457627115,0.5038932146829811,Congested
1636,2017-04-07 16:20:00,166,124,41,1,41.1,16.17,4.038929440389294,0.46534611106357493,Moderate
1637,2017-04-07 16:25:00,166,115,48,3,42.0,8.01,3.9523809523809526,0.4759989732181056,Congested
1638,2017-04-07 16:30:00,183,142,40,1,47.4,7.79,3.8607594936708862,0.597373149653461,Congested
1639,2017-04-07 16:35:00,178,125,53,0,41.1,8.94,4.330900243309002,0.5005133909472063,Congested
1640,2017-04-07 16:40:00,163,116,45,2,46.9,7.05,3.475479744136461,0.5239653746327828,Congested
1641,2017-04-07 16:45:00,180,128,52,0,43.2,15.04,4.166666666666666,0.5333276289894755,Congested
1642,2017-04-07 16:50:00,159,104,53,2,43.5,7.0,3.6551724137931036,0.4720415846667237,Congested
1643,2017-04-07 16:55:00,158,121,35,2,45.7,6.97,3.457330415754923,0.4937252217563675,Congested
1644,2017-04-07 17:00:00,160,121,37,2,44.2,7.34,3.619909502262443,0.48312940304041524,Congested
1645,2017-04-07 17:05:00,150,113,36,1,39.3,20.65,3.816793893129771,0.39920424403183025,Moderate
1646,2017-04-07 17:10:00,153,110,41,2,44.6,6.39,3.430493273542601,0.46543167622144266,Moderate
1647,2017-04-07 17:15:00,146,116,29,1,45.5,6.05,3.208791208791209,0.4525398591027067,Moderate
1648,2017-04-07 17:20:00,196,149,45,2,45.1,8.85,4.34589800443459,0.6091668805795613,Congested
1649,2017-04-07 17:25:00,195,141,52,2,43.9,8.39,4.4419134396355355,0.5892658509454949,Congested
1650,2017-04-07 17:30:00,165,110,55,0,43.6,7.4,3.7844036697247705,0.4918285274236331,Congested
1651,2017-04-07 17:35:00,146,96,48,2,43.9,6.54,3.325740318906606,0.4358831750377913,Moderate
1652,2017-04-07 17:40:00,200,138,62,0,45.5,9.79,4.395604395604396,0.6277345198368557,Congested
1653,2017-04-07 17:45:00,198,142,54,2,45.6,7.96,4.342105263157895,0.6226576538033712,Congested
1654,2017-04-07 17:50:00,157,124,31,2,44.4,6.83,3.536036036036036,0.4759134080602379,Congested
1655,2017-04-07 17:55:00,146,107,36,3,42.5,7.17,3.4352941176470586,0.4213085764809903,Moderate
1656,2017-04-07 18:00:00,184,143,37,4,42.7,7.76,4.309133489461358,0.5390890162859017,Congested
1657,2017-04-07 18:05:00,214,147,65,2,41.4,10.65,5.169082125603865,0.6105929665440233,Congested
1658,2017-04-07 18:10:00,215,153,56,6,31.1,29.07,6.913183279742765,0.45564159607541144,Moderate
1659,2017-04-07 18:15:00,191,139,47,5,32.2,21.6,5.93167701863354,0.41740110093836463,Moderate
1660,2017-04-07 18:20:00,219,157,58,4,31.6,24.03,6.930379746835443,0.4723196714297938,Congested
1661,2017-04-07 18:25:00,246,176,67,3,31.7,20.09,7.7602523659306,0.5349105844100281,Congested
1662,2017-04-07 18:30:00,203,163,35,5,28.6,30.21,7.0979020979020975,0.39284390063033003,Moderate
1663,2017-04-07 18:35:00,188,134,45,9,25.5,30.0,7.372549019607843,0.32069821168820056,Moderate
1664,2017-04-07 18:40:00,173,131,37,5,30.1,45.9,5.74750830564784,0.3501682781438065,Moderate
1665,2017-04-07 18:45:00,231,181,45,5,30.5,38.59,7.573770491803279,0.4812398391375032,Congested
1666,2017-04-07 18:50:00,208,142,61,5,35.9,16.69,5.793871866295265,0.5113088616981831,Congested
1667,2017-04-07 18:55:00,159,123,34,2,41.9,7.29,3.7947494033412887,0.45390177119876784,Moderate
1668,2017-04-07 19:00:00,151,108,42,1,41.6,7.05,3.629807692307692,0.4267704857248795,Moderate
1669,2017-04-07 19:05:00,164,125,35,4,44.5,7.37,3.6853932584269664,0.49924417443883523,Congested
1670,2017-04-07 19:10:00,200,160,39,1,41.3,10.7,4.842615012106537,0.5678389093294544,Congested
1671,2017-04-07 19:15:00,158,130,28,0,41.7,8.37,3.7889688249400475,0.44866090527937025,Moderate
1672,2017-04-07 19:20:00,119,91,26,2,44.0,6.83,2.7045454545454546,0.3522147115028094,Moderate
1673,2017-04-07 19:25:00,179,144,31,4,40.5,9.74,4.419753086419753,0.4957859159750149,Congested
1674,2017-04-07 19:30:00,182,145,36,1,42.9,8.76,4.242424242424242,0.53559510567297,Congested
1675,2017-04-07 19:35:00,161,122,37,2,41.4,7.97,3.888888888888889,0.45413707538290404,Moderate
1676,2017-04-07 19:40:00,132,107,24,1,44.0,6.32,3.0,0.3930007700864208,Moderate
1677,2017-04-07 19:45:00,143,115,27,1,42.3,7.45,3.380614657210402,0.4101779755283648,Moderate
1678,2017-04-07 19:50:00,139,106,31,2,43.6,8.03,3.188073394495413,0.4109979749579305,Moderate
1679,2017-04-07 19:55:00,147,115,28,4,46.1,6.86,3.1887201735357915,0.46207324377513476,Moderate
1680,2017-04-07 20:00:00,140,117,23,0,42.1,7.36,3.32541567695962,0.39913293973360714,Moderate
1681,2017-04-07 20:05:00,150,116,33,1,41.1,8.16,3.6496350364963503,0.4184564045520664,Moderate
1682,2017-04-07 20:10:00,157,133,24,0,44.8,7.96,3.504464285714286,0.48039131798864837,Congested
1683,2017-04-07 20:15:00,156,130,25,1,46.9,7.53,3.326226012793177,0.5005561735261401,Congested
1684,2017-04-07 20:20:00,106,87,19,0,42.6,6.28,2.488262910798122,0.3008470950628904,Moderate
1685,2017-04-07 20:25:00,112,85,26,1,43.5,5.77,2.574712643678161,0.32625994694960214,Moderate
1686,2017-04-07 20:30:00,162,136,26,0,47.6,7.33,3.403361344537815,0.5287071104646187,Congested
1687,2017-04-07 20:35:00,170,126,43,1,42.6,9.14,3.9906103286384975,0.4952511337383418,Congested
1688,2017-04-07 20:40:00,116,91,24,1,42.6,7.21,2.7230046948356805,0.3312227261059297,Moderate
1689,2017-04-07 20:45:00,116,87,28,1,43.5,5.58,2.6666666666666665,0.338666894840421,Moderate
1690,2017-04-07 20:50:00,126,107,19,0,50.1,6.22,2.5149700598802394,0.4289809189697955,Moderate
1691,2017-04-07 20:55:00,146,115,29,2,45.0,6.92,3.2444444444444445,0.4473346453324206,Moderate
1692,2017-04-07 21:00:00,112,91,20,1,44.9,9.44,2.494432071269488,0.33744046091098373,Moderate
1693,2017-04-07 21:05:00,126,106,19,1,44.9,6.73,2.8062360801781736,0.3822623427740224,Moderate
1694,2017-04-07 21:10:00,100,82,16,2,46.8,4.59,2.1367521367521367,0.3125695216907675,Moderate
1695,2017-04-07 21:15:00,134,109,25,0,44.5,7.0,3.0112359550561796,0.4040529363110008,Moderate
1696,2017-04-07 21:20:00,143,116,25,2,41.6,11.81,3.4375,0.40304041527623286,Moderate
1697,2017-04-07 21:25:00,133,107,26,0,44.0,6.37,3.022727272727273,0.3961381592082371,Moderate
1698,2017-04-07 21:30:00,135,114,20,1,42.3,7.59,3.191489361702128,0.38604860100966887,Moderate
1699,2017-04-07 21:35:00,133,111,22,0,44.2,6.74,3.009049773755656,0.39803485354097146,Moderate
1700,2017-04-07 21:40:00,103,76,26,1,44.3,5.26,2.325056433408578,0.30421978836884284,Moderate
1701,2017-04-07 21:45:00,119,95,24,0,44.0,5.49,2.7045454545454546,0.3522147115028094,Moderate
1702,2017-04-07 21:50:00,107,87,19,1,43.5,5.51,2.4597701149425286,0.31075126208607856,Moderate
1703,2017-04-07 21:55:00,105,90,15,0,45.2,5.37,2.323008849557522,0.3172756053734919,Moderate
1704,2017-04-07 22:00:00,118,100,18,0,49.2,5.32,2.3983739837398375,0.3928296397706854,Moderate
1705,2017-04-07 22:05:00,115,94,21,0,43.6,6.35,2.6376146788990824,0.3363851572972819,Moderate
1706,2017-04-07 22:10:00,112,92,20,0,46.5,5.39,2.4086021505376345,0.3502181911525627,Moderate
1707,2017-04-07 22:15:00,104,85,19,0,45.7,6.3,2.2757111597374178,0.317760474601409,Moderate
1708,2017-04-07 22:20:00,127,99,28,0,46.8,6.52,2.713675213675214,0.4026696329254727,Moderate
1709,2017-04-07 22:25:00,103,80,23,0,48.3,4.94,2.132505175983437,0.33359715923675876,Moderate
